station_id,last_timestamp,day_index,hour_index,bikes,stands,temperature,wind_speed,humidity,pressure_hPa,cloudiness,precipitation_mm,precipitation_probability,weather_symbol
2,1647626400,6,18,1,19,9.80,7.56,76.40,1040.40,0.0,0.00,0.0,1
2,1647630000,6,19,2,18,9.20,7.56,76.20,1040.50,0.0,0.00,0.0,1
2,1647633600,6,20,1,19,7.90,17.64,86.80,1040.70,1.6,0.00,0.0,1
2,1647637200,6,21,3,18,7.50,10.80,89.80,1040.20,2.8,0.00,0.0,1
2,1647640800,6,22,1,19,7.20,9.00,92.50,1039.60,18.3,0.00,0.0,2
2,1647662400,7,4,2,18,7.60,12.24,85.30,1037.60,0.0,0.00,0.0,1
2,1647666000,7,5,2,18,7.70,13.68,86.10,1037.30,0.0,0.00,0.0,1
2,1647669600,7,6,2,18,8.30,24.12,82.40,1036.80,0.0,0.00,0.0,1
2,1647673200,7,7,2,18,8.80,29.88,78.90,1036.40,0.0,0.00,0.0,1
2,1647676800,7,8,0,20,9.50,26.28,75.50,1036.00,0.0,0.00,0.0,1
2,1647680400,7,9,0,20,10.10,25.56,69.30,1035.80,0.0,0.00,0.0,1
2,1647684000,7,10,0,20,10.60,26.64,63.70,1035.20,0.0,0.00,0.0,1
2,1647687600,7,11,0,20,11.00,28.08,61.10,1034.40,0.0,0.00,0.0,1
2,1647691200,7,12,2,18,11.40,27.36,55.00,1033.40,0.0,0.00,0.0,1
2,1647694800,7,13,0,20,11.70,24.48,56.00,1032.50,0.0,0.00,0.0,1
2,1647698400,7,14,0,20,12.10,22.32,55.70,1031.70,0.0,0.00,0.0,1
2,1647702000,7,15,2,18,11.90,20.88,55.50,1031.00,0.0,0.00,0.0,1
2,1647705600,7,16,5,15,11.70,21.96,57.40,1030.50,0.0,0.00,0.0,1
2,1647709200,7,17,5,15,10.80,24.48,66.20,1029.80,0.0,0.00,0.0,1
2,1647712800,7,18,4,16,10.30,24.12,71.20,1029.90,0.0,0.00,0.0,1
2,1647716400,7,19,5,15,10.30,27.36,68.20,1029.90,0.0,0.00,0.0,1
2,1647720000,7,20,4,16,10.00,30.24,66.10,1029.50,0.0,0.00,0.0,1
2,1647723600,7,21,2,18,9.50,28.44,69.90,1029.50,0.0,0.00,0.0,1
2,1647727200,7,22,3,17,9.10,23.76,70.70,1029.80,0.3,0.00,0.0,1
2,1647748800,1,4,7,13,7.40,11.88,72.00,1027.10,76.3,0.00,0.0,3
2,1647752400,1,5,7,13,7.40,14.76,72.20,1027.00,49.0,0.00,0.0,3
2,1647756000,1,6,7,13,8.00,16.20,71.80,1026.90,0.1,0.00,0.0,1
2,1647759600,1,7,6,14,8.70,16.56,69.80,1027.10,1.5,0.00,0.0,1
2,1647763200,1,8,5,15,9.40,19.08,67.00,1026.80,10.1,0.00,0.0,1
2,1647766800,1,9,2,18,9.80,19.80,63.80,1026.40,3.9,0.00,0.0,1
2,1647770400,1,10,1,19,10.40,20.16,61.20,1025.90,0.0,0.00,0.0,1
2,1647774000,1,11,1,19,10.80,20.52,60.10,1025.60,0.0,0.00,0.0,1
2,1647777600,1,12,1,19,11.00,20.88,56.00,1025.50,0.0,0.00,0.0,1
2,1647781200,1,13,0,20,10.80,21.24,56.20,1025.00,31.0,0.00,0.0,2
2,1647784800,1,14,1,19,10.90,18.00,56.00,1024.80,52.4,0.00,0.0,3
2,1647788400,1,15,1,19,10.80,15.84,55.70,1024.70,84.4,0.00,0.0,3
2,1647792000,1,16,3,17,10.40,14.04,55.90,1024.60,59.8,0.00,0.4,3
2,1647795600,1,17,6,14,9.60,12.24,59.80,1024.60,71.4,0.00,0.0,3
2,1647799200,1,18,5,15,9.30,10.80,65.70,1024.80,99.8,0.00,7.9,4
2,1647802800,1,19,4,16,9.20,6.84,65.40,1025.30,99.9,0.00,4.2,4
2,1647806400,1,20,3,17,9.00,6.12,66.70,1025.10,97.9,0.00,0.0,4
2,1647810000,1,21,2,18,8.80,5.76,68.80,1024.80,90.1,0.00,0.0,4
2,1647813600,1,22,3,17,9.10,6.84,66.30,1024.60,99.5,0.00,0.0,4
2,1647835200,2,4,6,14,8.40,14.40,75.30,1023.70,99.0,0.00,0.0,4
2,1647838800,2,5,5,15,8.30,15.84,77.60,1024.10,88.6,0.00,0.0,4
2,1647842400,2,6,3,17,8.70,14.76,72.50,1024.20,97.0,0.00,0.0,4
2,1647846000,2,7,1,19,9.10,13.32,70.10,1024.40,99.2,0.00,0.0,4
2,1647849600,2,8,5,15,9.80,14.04,67.00,1024.60,98.6,0.00,0.0,4
2,1647853200,2,9,1,19,10.50,16.20,66.00,1024.50,59.8,0.00,0.0,3
2,1647856800,2,10,1,19,11.70,17.28,64.80,1024.30,25.7,0.00,0.0,2
2,1647860400,2,11,2,18,12.00,18.00,63.10,1024.50,3.6,0.00,0.0,1
2,1647864000,2,12,2,18,12.50,16.56,59.70,1024.50,0.3,0.00,0.0,1
2,1647867600,2,13,2,18,12.30,17.64,62.30,1024.00,64.8,0.00,0.0,3
2,1647871200,2,14,2,18,11.90,17.64,64.80,1023.70,0.0,0.00,0.0,1
2,1647874800,2,15,1,19,11.50,16.92,64.60,1023.70,13.0,0.00,0.0,1
2,1647878400,2,16,2,18,11.40,13.68,63.40,1023.80,63.5,0.00,0.0,3
2,1647882000,2,17,9,11,10.60,10.80,67.90,1024.00,92.0,0.00,0.0,4
2,1647885600,2,18,9,11,9.50,9.36,74.40,1024.70,87.9,0.00,0.0,4
2,1647889200,2,19,11,9,10.00,6.84,73.50,1025.00,84.4,0.00,0.0,3
2,1647892800,2,20,9,11,10.20,7.92,73.90,1025.10,85.8,0.00,0.0,3
2,1647896400,2,21,10,10,10.00,10.08,77.80,1025.10,86.0,0.00,0.0,3
2,1647900000,2,22,14,7,9.70,11.88,85.30,1025.10,84.7,0.00,0.0,3
2,1647921600,3,4,14,6,8.50,13.68,91.70,1023.60,86.3,0.00,0.0,3
2,1647925200,3,5,14,6,8.50,12.96,91.90,1023.90,57.9,0.00,0.0,3
2,1647928800,3,6,12,8,8.80,14.76,89.20,1024.60,86.7,0.00,0.0,3
2,1647932400,3,7,8,12,9.80,15.12,85.40,1024.90,97.8,0.00,0.0,3
2,1647936000,3,8,3,17,11.00,16.20,81.00,1025.30,92.4,0.00,0.0,3
2,1647939600,3,9,9,11,12.20,17.28,76.00,1025.30,62.4,0.00,0.0,3
2,1647943200,3,10,12,8,13.40,19.08,71.30,1025.10,18.2,0.00,0.0,2
2,1647946800,3,11,12,8,14.40,19.08,68.50,1025.00,4.9,0.00,0.0,1
2,1647950400,3,12,11,9,15.10,16.20,67.10,1024.90,1.8,0.00,0.0,1
2,1647954000,3,13,11,9,15.50,15.12,67.00,1024.80,22.0,0.00,0.0,2
2,1647957600,3,14,10,10,15.80,15.48,66.50,1024.60,8.3,0.00,0.0,1
2,1647961200,3,15,8,12,15.30,14.40,66.30,1024.40,7.4,0.00,0.0,1
2,1647964800,3,16,8,12,14.30,12.24,67.70,1024.50,0.9,0.00,0.0,1
2,1647968400,3,17,6,14,13.60,9.72,69.30,1024.90,0.0,0.00,0.0,1
2,1647972000,3,18,5,15,12.10,6.48,75.00,1025.60,0.0,0.00,0.0,1
2,1647975600,3,19,7,13,10.80,9.00,80.20,1026.10,0.0,0.00,0.0,1
2,1647979200,3,20,8,12,10.30,10.44,76.50,1026.30,0.4,0.00,0.0,1
2,1647982800,3,21,9,11,10.10,6.48,76.50,1026.60,0.2,0.00,0.0,1
2,1647986400,3,22,10,10,10.30,6.48,70.80,1026.60,0.0,0.00,0.0,1
2,1648008000,4,4,10,10,7.80,6.48,84.80,1027.10,0.2,0.00,0.0,1
2,1648011600,4,5,10,10,7.30,6.48,83.30,1027.30,5.7,0.00,0.0,1
2,1648015200,4,6,6,14,9.10,10.08,75.30,1027.70,0.0,0.00,0.0,1
2,1648018800,4,7,0,20,10.20,10.08,73.10,1028.00,0.0,0.00,0.0,1
2,1648022400,4,8,6,14,11.40,9.72,69.60,1028.60,0.0,0.00,0.0,1
2,1648026000,4,9,4,16,11.90,12.24,70.80,1028.90,0.0,0.00,0.0,1
2,1648029600,4,10,5,15,12.70,12.96,68.10,1029.00,0.2,0.00,0.0,1
2,1648033200,4,11,6,15,13.30,13.68,66.20,1029.10,19.9,0.00,0.0,2
2,1648036800,4,12,4,16,14.80,15.12,63.20,1028.50,2.5,0.00,0.0,1
2,1648040400,4,13,5,15,15.50,15.48,59.90,1028.10,9.5,0.00,0.0,1
2,1648044000,4,14,5,15,15.10,15.48,62.10,1028.00,27.1,0.00,0.0,2
2,1648047600,4,15,8,12,14.90,14.04,63.50,1027.90,53.7,0.00,0.0,3
2,1648051200,4,16,7,13,14.70,12.60,62.20,1028.20,3.1,0.00,0.0,1
2,1648054800,4,17,14,6,13.80,9.36,66.60,1028.60,18.6,0.00,0.0,2
2,1648058400,4,18,15,5,12.00,7.20,75.80,1029.30,63.2,0.00,0.0,3
2,1648062000,4,19,10,10,10.90,5.04,78.80,1029.80,72.6,0.00,0.0,3
2,1648065600,4,20,10,10,10.20,5.76,79.70,1029.90,56.6,0.00,1.3,3
2,1648069200,4,21,12,8,11.00,2.88,73.30,1029.90,91.4,0.00,0.0,4
2,1648072800,4,22,13,7,11.20,3.60,70.80,1029.80,99.2,0.00,0.0,4
2,1648094400,5,4,15,5,8.60,3.24,69.00,1028.90,0.2,0.00,0.0,1
2,1648098000,5,5,15,5,8.10,3.60,70.80,1029.30,0.1,0.00,0.0,1
2,1648101600,5,6,12,8,7.50,6.48,73.00,1029.60,0.1,0.00,0.0,1
2,1648105200,5,7,8,12,9.70,9.00,69.00,1029.90,0.8,0.00,0.0,1
2,1648108800,5,8,2,18,11.70,10.44,66.70,1030.10,0.3,0.00,0.0,1
2,1648112400,5,9,1,19,11.90,10.80,72.10,1030.30,7.7,0.00,0.0,1
2,1648116000,5,10,3,17,12.70,11.16,72.40,1030.40,1.8,0.00,0.0,1
2,1648119600,5,11,1,19,13.90,7.92,67.70,1030.50,0.6,0.00,0.0,1
2,1648123200,5,12,7,13,15.20,4.68,63.00,1030.00,3.1,0.00,0.0,1
2,1648126800,5,13,13,7,14.50,9.36,67.10,1029.70,17.6,0.00,0.0,2
2,1648130400,5,14,10,10,14.00,10.44,66.80,1029.40,33.2,0.00,0.0,2
2,1648134000,5,15,11,9,14.00,9.36,65.10,1029.30,53.1,0.00,1.5,3
2,1648137600,5,16,6,14,13.10,7.92,64.30,1029.50,71.7,0.00,1.3,3
2,1648141200,5,17,6,14,11.50,6.84,73.30,1029.90,82.9,0.00,1.9,3
2,1648144800,5,18,5,15,10.50,5.76,80.10,1030.10,48.6,0.00,7.1,3
2,1648148400,5,19,5,15,10.20,5.40,80.70,1030.40,60.0,0.00,6.9,3
2,1648152000,5,20,5,15,9.90,3.96,81.70,1030.60,66.5,0.00,6.1,3
2,1648155600,5,21,7,13,10.10,3.60,80.40,1030.80,93.5,0.00,8.0,4
2,1648159200,5,22,8,12,9.80,4.68,79.90,1030.90,100.0,0.00,5.2,4
2,1648180800,6,4,11,9,8.70,7.20,90.90,1030.80,100.0,0.00,0.0,4
2,1648184400,6,5,11,9,8.10,6.48,94.80,1030.80,98.4,0.00,0.0,4
2,1648188000,6,6,9,11,10.10,2.16,88.00,1031.60,99.9,0.00,0.0,4
2,1648191600,6,7,3,17,10.80,1.44,87.50,1032.10,98.4,0.00,0.0,4
2,1648195200,6,8,1,19,11.80,1.44,87.20,1032.30,67.2,0.00,0.0,3
2,1648198800,6,9,1,19,12.90,5.04,84.70,1032.50,73.9,0.00,0.0,3
2,1648202400,6,10,2,18,13.80,6.84,82.50,1032.70,83.3,0.00,0.0,3
2,1648206000,6,11,2,18,14.10,8.64,81.20,1032.70,21.4,0.00,0.0,2
2,1648209600,6,12,1,19,13.50,8.64,82.50,1032.70,35.9,0.00,0.0,2
2,1648213200,6,13,2,19,13.60,10.44,79.10,1032.30,11.5,0.00,0.0,1
2,1648216800,6,14,2,18,13.10,11.52,75.70,1032.20,0.5,0.00,0.0,1
2,1648220400,6,15,10,10,12.10,10.44,75.90,1032.20,9.7,0.00,0.0,1
2,1648224000,6,16,11,9,11.20,10.08,76.80,1032.10,20.3,0.00,0.0,2
2,1648227600,6,17,5,15,10.10,5.04,77.40,1032.50,19.2,0.00,0.0,2
2,1648231200,6,18,4,16,9.30,5.04,76.90,1032.70,16.6,0.00,0.0,2
2,1648234800,6,19,3,17,7.70,6.12,83.30,1033.00,27.4,0.00,0.0,2
2,1648238400,6,20,3,17,6.40,4.68,88.30,1032.90,33.2,0.00,0.0,2
2,1648242000,6,21,3,17,6.20,2.88,87.80,1033.10,27.3,0.00,0.0,2
2,1648245600,6,22,5,15,5.70,6.48,87.60,1033.50,40.0,0.00,0.0,3
2,1648267200,7,4,8,12,4.50,3.24,93.80,1033.60,94.2,0.00,0.0,4
2,1648270800,7,5,8,12,5.10,3.60,94.70,1033.90,93.7,0.00,0.0,4
2,1648274400,7,6,8,12,6.40,3.60,94.30,1034.40,96.1,0.00,0.0,4
2,1648278000,7,7,4,16,7.10,2.16,94.10,1034.80,92.1,0.00,0.0,4
2,1648281600,7,8,5,15,8.10,4.32,91.70,1035.20,85.5,0.00,0.0,3
2,1648285200,7,9,9,11,10.00,5.76,82.20,1035.20,41.2,0.00,0.0,3
2,1648288800,7,10,7,13,12.00,6.48,72.30,1035.10,24.6,0.00,0.0,2
2,1648292400,7,11,14,6,13.60,7.56,65.50,1034.90,5.8,0.00,0.0,1
2,1648296000,7,12,14,6,14.10,9.00,63.80,1034.50,5.3,0.00,0.0,1
2,1648299600,7,13,12,8,14.10,10.08,62.80,1034.30,0.2,0.00,0.0,1
2,1648303200,7,14,11,9,14.10,9.00,59.40,1034.10,0.4,0.00,0.0,1
2,1648306800,7,15,10,10,14.10,7.92,56.50,1033.90,0.0,0.00,0.0,1
2,1648310400,7,16,7,13,13.70,8.28,58.00,1033.90,0.7,0.00,0.0,1
2,1648314000,7,17,6,14,11.70,10.44,69.20,1033.90,3.0,0.00,0.0,1
2,1648317600,7,18,3,17,9.50,5.04,76.50,1034.50,1.0,0.00,0.0,1
2,1648321200,7,19,1,19,8.70,3.96,77.30,1034.80,52.5,0.00,0.0,3
2,1648324800,7,20,1,19,8.40,3.24,75.00,1034.60,82.2,0.00,0.0,3
2,1648328400,7,21,2,18,8.80,1.08,73.70,1034.60,93.1,0.00,0.0,4
2,1648332000,7,22,4,16,9.20,1.44,71.80,1034.70,91.0,0.00,0.0,4
2,1648353600,1,4,6,14,8.40,3.24,80.80,1032.70,33.8,0.00,0.0,2
2,1648357200,1,5,6,14,8.20,5.76,83.70,1032.80,49.0,0.00,0.0,3
2,1648360800,1,6,4,16,7.40,2.16,81.50,1033.00,1.0,0.00,0.0,1
2,1648364400,1,7,4,16,9.40,6.48,80.70,1033.00,31.7,0.00,0.0,2
2,1648368000,1,8,4,16,11.30,11.52,78.70,1032.90,14.7,0.00,0.0,2
2,1648371600,1,9,3,17,11.90,11.16,74.80,1032.60,0.4,0.00,0.0,1
2,1648375200,1,10,1,19,12.40,13.32,71.70,1032.10,0.0,0.00,0.0,1
2,1648378800,1,11,7,13,12.70,13.68,70.50,1031.80,0.0,0.00,0.0,1
2,1648382400,1,12,18,2,12.50,14.40,70.50,1031.30,0.0,0.00,0.0,1
2,1648386000,1,13,15,5,12.20,13.68,69.30,1031.00,0.0,0.00,0.0,1
2,1648389600,1,14,13,7,12.10,12.96,67.50,1030.50,0.0,0.00,0.0,1
2,1648393200,1,15,13,7,11.80,11.88,66.60,1030.10,0.0,0.00,0.0,1
2,1648396800,1,16,11,9,11.40,12.24,66.80,1029.80,0.0,0.00,0.0,1
2,1648400400,1,17,10,10,10.90,10.80,69.70,1029.60,0.0,0.00,0.0,1
2,1648404000,1,18,12,9,9.30,7.92,74.80,1029.60,0.0,0.00,0.0,1
2,1648407600,1,19,14,6,8.20,6.48,79.90,1029.30,0.0,0.00,0.0,1
2,1648411200,1,20,15,5,7.20,5.76,83.10,1028.80,0.2,0.00,0.0,1
2,1648414800,1,21,15,5,6.60,5.76,82.00,1028.60,0.5,0.00,0.0,1
2,1648418400,1,22,15,5,6.00,4.32,80.50,1028.30,2.0,0.00,0.0,1
2,1648440000,2,4,15,5,3.30,4.32,82.10,1025.00,37.1,0.00,0.8,2
2,1648443600,2,5,13,7,3.30,3.96,79.90,1024.80,14.0,0.00,1.4,2
2,1648447200,2,6,10,10,4.20,4.32,76.50,1024.40,8.7,0.00,0.3,1
2,1648450800,2,7,7,12,6.70,5.04,75.40,1024.20,0.0,0.00,0.0,1
2,1648454400,2,8,3,17,9.60,4.68,68.60,1024.20,0.0,0.00,0.0,1
2,1648458000,2,9,3,17,11.80,4.68,67.10,1023.70,0.0,0.00,0.0,1
2,1648461600,2,10,4,16,13.80,3.24,59.40,1023.10,0.0,0.00,0.0,1
2,1648465200,2,11,2,18,15.10,4.32,53.30,1022.40,0.0,0.00,0.0,1
2,1648468800,2,12,1,19,14.70,10.44,63.10,1021.90,22.5,0.00,0.0,2
2,1648472400,2,13,6,14,13.90,10.44,66.60,1021.20,52.4,0.00,0.0,3
2,1648476000,2,14,9,11,11.90,11.52,79.60,1020.60,26.3,0.00,0.0,2
2,1648479600,2,15,6,14,10.20,9.36,80.00,1019.80,18.9,0.00,0.0,2
2,1648483200,2,16,3,17,9.40,8.64,80.60,1019.40,23.3,0.00,0.0,2
2,1648486800,2,17,6,14,7.90,7.56,86.10,1019.10,37.1,0.00,0.0,2
2,1648490400,2,18,12,8,7.10,6.48,91.20,1019.40,84.8,0.00,0.0,3
2,1648494000,2,19,13,7,6.30,5.76,92.60,1019.30,88.3,0.00,0.0,4
2,1648497600,2,20,15,5,5.60,5.40,92.80,1019.10,92.2,0.00,0.0,4
2,1648501200,2,21,18,2,5.30,1.44,92.10,1018.70,91.2,0.00,0.0,4
2,1648504800,2,22,17,3,5.20,3.60,92.20,1018.10,94.7,0.00,0.0,4
2,1648526400,3,4,19,1,6.00,5.04,92.20,1014.90,100.0,0.00,1.3,4
2,1648530000,3,5,16,4,6.30,5.04,90.30,1014.80,100.0,0.00,0.0,4
2,1648533600,3,6,11,9,7.00,6.48,90.10,1014.80,100.0,0.00,0.0,4
2,1648537200,3,7,6,14,7.90,6.12,90.10,1014.90,100.0,0.00,0.0,4
2,1648540800,3,8,0,20,8.90,4.68,89.60,1015.00,100.0,0.00,0.0,4
2,1648544400,3,9,0,20,9.40,5.40,90.70,1014.90,100.0,0.00,0.3,4
2,1648548000,3,10,0,20,10.20,7.20,87.70,1014.30,100.0,0.00,0.6,4
2,1648551600,3,11,1,19,10.90,7.56,83.90,1013.90,100.0,0.00,0.3,4
2,1648555200,3,12,6,14,11.30,9.00,80.30,1013.40,100.0,0.00,0.0,4
2,1648558800,3,13,8,12,11.20,9.00,81.80,1012.90,100.0,0.00,0.0,4
2,1648562400,3,14,8,12,10.90,9.00,83.10,1012.30,100.0,0.00,0.0,4
2,1648566000,3,15,7,14,10.70,6.84,80.00,1011.90,100.0,0.00,0.0,4
2,1648569600,3,16,5,15,10.70,4.68,76.90,1011.60,97.8,0.00,0.0,4
2,1648573200,3,17,6,14,10.60,3.60,76.00,1011.20,57.1,0.00,0.0,3
2,1648576800,3,18,8,12,9.40,4.32,81.80,1011.00,0.0,0.00,0.0,1
2,1648580400,3,19,8,13,7.80,4.68,84.90,1011.10,17.2,0.00,0.0,2
2,1648584000,3,20,9,12,7.00,3.60,86.70,1011.20,66.6,0.00,0.0,3
2,1648587600,3,21,9,11,6.70,5.04,88.00,1011.00,95.3,0.00,0.0,4
2,1648591200,3,22,11,9,5.60,7.56,93.50,1010.30,87.8,0.00,2.9,4
2,1648612800,4,4,11,9,6.00,5.76,84.60,1008.40,100.0,0.00,7.5,4
2,1648616400,4,5,9,12,6.00,9.36,85.10,1008.40,100.0,0.00,5.6,4
2,1648620000,4,6,2,18,7.40,4.68,91.00,1008.90,100.0,0.20,25.1,46
2,1648623600,4,7,0,20,7.90,8.64,89.10,1008.80,100.0,0.30,23.1,9
2,1648627200,4,8,0,20,8.80,15.48,80.30,1009.00,100.0,0.20,20.8,46
2,1648630800,4,9,0,20,8.80,13.32,77.30,1009.30,100.0,0.00,17.6,4
2,1648634400,4,10,0,20,8.70,16.20,76.50,1009.40,100.0,0.00,10.6,4
2,1648638000,4,11,2,18,8.20,16.20,74.60,1009.70,100.0,0.20,33.3,46
2,1648641600,4,12,4,16,7.80,15.12,80.50,1009.60,100.0,0.30,52.4,9
2,1648645200,4,13,2,18,7.80,14.76,74.80,1009.50,100.0,0.20,45.9,46
2,1648648800,4,14,0,20,7.60,17.28,69.10,1009.60,99.4,0.10,23.1,46
2,1648652400,4,15,6,14,7.70,17.64,63.20,1009.60,60.5,0.00,18.0,3
2,1648656000,4,16,10,10,7.20,21.24,64.80,1009.70,68.5,0.00,10.6,3
2,1648659600,4,17,10,10,6.40,23.04,64.00,1010.20,89.8,0.00,3.3,4
2,1648663200,4,18,9,11,4.40,16.56,77.50,1011.30,100.0,0.00,14.0,4
2,1648666800,4,19,7,13,4.30,21.96,63.40,1012.10,79.4,0.20,27.4,40
2,1648670400,4,20,7,13,3.50,18.36,57.40,1012.90,1.4,0.00,6.4,1
2,1648674000,4,21,7,13,3.50,17.64,53.00,1013.40,67.4,0.00,0.0,3
2,1648677600,4,22,8,13,3.60,20.16,45.50,1013.70,4.7,0.00,0.6,1
2,1648699200,5,4,8,12,3.30,19.80,56.40,1015.60,98.5,0.00,0.0,4
2,1648702800,5,5,7,13,3.30,19.80,58.30,1016.40,96.9,0.00,0.0,4
2,1648706400,5,6,5,15,3.80,19.80,52.90,1017.60,93.0,0.00,0.0,4
2,1648710000,5,7,16,4,4.30,17.64,56.50,1018.30,99.1,0.00,0.1,4
2,1648713600,5,8,13,7,5.90,24.12,49.60,1018.60,51.8,0.00,0.0,3
2,1648717200,5,9,15,6,6.60,24.12,47.30,1019.10,41.8,0.00,0.0,3
2,1648720800,5,10,13,7,7.30,22.32,40.40,1019.70,7.0,0.00,0.0,1
2,1648724400,5,11,11,9,8.10,20.52,36.10,1019.90,2.7,0.00,0.0,1
2,1648728000,5,12,11,9,8.60,18.72,38.00,1019.80,4.7,0.00,0.0,1
2,1648731600,5,13,6,14,9.00,15.84,38.20,1019.90,24.9,0.00,0.0,2
2,1648735200,5,14,5,15,9.10,14.76,37.90,1019.80,71.0,0.00,0.0,3
2,1648738800,5,15,3,17,8.60,14.04,38.60,1019.70,76.3,0.00,0.0,3
2,1648742400,5,16,1,19,8.40,13.32,37.00,1019.70,61.7,0.00,0.0,3
2,1648746000,5,17,5,15,8.10,16.92,36.00,1020.10,75.3,0.00,0.0,3
2,1648749600,5,18,6,15,6.30,17.28,42.40,1021.10,3.6,0.00,0.0,1
2,1648753200,5,19,7,13,4.50,16.56,47.90,1021.80,0.0,0.00,0.0,1
2,1648756800,5,20,8,12,2.80,19.08,55.30,1022.20,0.0,0.00,0.8,1
2,1648760400,5,21,9,11,2.00,17.28,59.80,1022.40,0.0,0.00,0.0,1
2,1648764000,5,22,10,10,1.10,16.92,63.50,1022.40,0.0,0.00,0.0,1
2,1648785600,6,4,12,8,0.00,9.72,76.70,1023.40,0.0,0.00,0.0,1
2,1648789200,6,5,11,9,0.20,10.08,77.30,1024.00,0.0,0.00,3.2,1
2,1648792800,6,6,6,14,1.30,9.72,73.50,1024.60,0.0,0.00,0.0,1
2,1648796400,6,7,6,14,3.30,11.88,68.80,1024.80,0.0,0.00,0.0,1
2,1648800000,6,8,3,17,5.60,14.04,56.40,1025.10,0.0,0.00,0.0,1
2,1648803600,6,9,2,18,6.70,16.20,47.80,1025.50,5.7,0.00,0.0,1
2,1648807200,6,10,2,19,7.60,15.84,36.20,1025.50,0.1,0.00,0.0,1
2,1648810800,6,11,1,19,8.50,15.12,35.00,1025.40,7.8,0.00,0.0,1
2,1648814400,6,12,1,19,9.30,12.60,39.70,1024.60,38.8,0.00,0.0,3
2,1648818000,6,13,0,20,9.60,14.04,42.10,1024.20,98.7,0.00,0.0,4
2,1648821600,6,14,3,17,8.70,14.04,53.50,1024.10,100.0,0.00,0.0,4
2,1648825200,6,15,4,15,7.60,13.68,65.30,1023.70,100.0,0.10,11.7,46
2,1648828800,6,16,4,16,6.60,14.76,77.50,1023.60,100.0,0.30,39.8,9
2,1648832400,6,17,6,14,6.30,17.64,82.30,1023.80,100.0,0.40,43.5,9
2,1648836000,6,18,7,13,5.20,14.40,81.60,1024.60,100.0,0.60,55.2,9
2,1648839600,6,19,7,13,4.40,13.68,84.70,1024.60,100.0,0.20,40.6,46
2,1648843200,6,20,7,13,3.90,12.60,85.20,1024.50,100.0,0.20,27.0,46
2,1648846800,6,21,10,10,3.30,14.76,84.60,1024.60,100.0,0.10,21.3,46
2,1648850400,6,22,12,9,3.10,13.68,86.30,1024.20,99.8,0.00,3.7,4
2,1648872000,7,4,13,7,1.10,12.24,94.60,1023.40,100.0,0.10,24.5,47
2,1648875600,7,5,13,7,1.60,14.76,92.80,1023.50,97.7,0.40,36.4,9
2,1648879200,7,6,11,9,3.30,11.88,88.40,1023.60,100.0,0.20,27.4,46
2,1648882800,7,7,7,13,4.30,12.60,88.00,1023.80,100.0,0.20,33.4,46
2,1648886400,7,8,4,16,6.30,10.80,84.60,1023.90,87.4,0.10,17.3,46
2,1648890000,7,9,1,20,7.60,12.60,78.10,1024.30,83.2,0.00,2.0,3
2,1648893600,7,10,0,20,8.50,15.12,70.10,1024.70,72.5,0.00,6.0,3
2,1648897200,7,11,8,12,8.90,16.56,66.40,1025.00,26.6,0.00,13.3,3
2,1648900800,7,12,11,9,9.50,18.72,64.80,1025.00,42.9,0.00,0.0,3
2,1648904400,7,13,8,12,9.40,17.64,63.90,1025.30,67.1,0.00,0.0,3
2,1648908000,7,14,8,12,9.00,16.56,63.40,1025.60,56.1,0.00,0.0,3
2,1648911600,7,15,6,14,8.60,14.76,63.00,1025.90,30.7,0.00,0.0,2
2,1648915200,7,16,6,15,8.40,13.32,61.80,1026.10,7.3,0.00,0.0,1
2,1648918800,7,17,6,15,7.60,10.80,66.10,1026.60,0.2,0.00,0.0,1
2,1648922400,7,18,7,13,6.30,9.72,70.50,1026.90,1.2,0.00,0.0,1
2,1648926000,7,19,8,12,5.30,5.76,72.70,1027.20,4.4,0.00,0.0,1
2,1648929600,7,20,9,11,4.30,5.04,75.80,1027.80,21.4,0.00,0.0,2
2,1648933200,7,21,11,9,3.00,5.76,79.80,1028.30,12.0,0.00,0.0,1
2,1648936800,7,22,11,9,2.20,4.68,80.90,1028.60,10.1,0.00,0.0,1
2,1648958400,1,4,14,6,1.40,8.64,83.20,1028.40,66.2,0.00,0.0,3
2,1648962000,1,5,14,6,1.00,9.36,84.40,1028.90,78.9,0.00,0.0,3
2,1648965600,1,6,13,7,1.80,8.28,81.20,1029.00,88.4,0.00,0.0,3
2,1648969200,1,7,11,9,4.20,8.64,78.80,1029.10,80.7,0.00,0.0,3
2,1648972800,1,8,10,10,6.60,10.08,72.70,1028.90,81.1,0.00,0.0,3
2,1648976400,1,9,7,13,8.40,10.80,58.80,1028.30,16.8,0.00,0.0,2
2,1648980000,1,10,6,14,9.30,12.60,54.50,1027.90,14.0,0.00,0.0,2
2,1648983600,1,11,0,20,10.10,13.68,51.00,1027.30,26.3,0.00,0.0,2
2,1648987200,1,12,0,20,10.80,14.04,52.00,1026.10,41.3,0.00,0.0,3
2,1648990800,1,13,0,20,11.30,14.04,49.40,1025.30,68.5,0.00,0.0,3
2,1648994400,1,14,1,19,11.60,15.12,48.90,1024.40,64.9,0.00,0.0,3
2,1648998000,1,15,1,20,11.70,15.48,49.90,1023.30,63.5,0.00,0.0,3
